"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"112009879491","112009879491_2313407","1","2313407","Luila","-4.65549","15.11144","PPL","populated place","6295630|6255146|CD|08|2313407","Earth|Africa|DR Congo|Province du Bas-Congo|Luila","2","1"
"112009879491","112009879491_2312723","1","2312723","Mobeka","1.89064","19.76557","PPL","populated place","6295630|6255146|CD|02|2312723","Earth|Africa|Congo|Province de l’Équateur|Mobeka","2","1"
"112009879491","112009879491_2312694","1","2312694","Mogalo","3.1661","19.06407","PPL","populated place","6295630|6255146|CD|02|2312694","Earth|Africa|DR Congo|Province de l’Équateur|Mogalo","2","1"
"112009879491","112009879491_208025","1","208025","Musaka","-7.61684","24.23142","PPL","populated place","6295630|6255146|CD|05|208025","Earth|Africa|DR Congo|Katanga Province|Musaka","2","1"
"112009879491","112009879491_922411","1","922411","Musoshi","-12.25136","27.64295","PPL","populated place","6295630|6255146|CD|05|922411","Earth|Africa|DR Congo|Katanga Province|Musoshi","2","1"
"112009879491","112009879491_207271","1","207271","Ngala-Kabongo","-5.85209","22.56028","PPL","populated place","6295630|6255146|CD|03|207271","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Ngala-Kabongo","2","1"
"112009879491","112009879491_2314705","1","2314705","Kikwit","-5.04098","18.81619","PPL","populated place","6295630|6255146|CD|01|2314705","Earth|Africa|Congo|Bandundu Province|Kikwit","2","1"
"112009879494","112009879494_217695","1","217695","Bunia","1.55941","30.25224","PPL","populated place","6295630|6255146|CD|09|217695","Earth|Africa|Congo|Eastern Province|Bunia","2","1"
"112009879494","112009879494_209775","2","209775","Mama","3.35698","27.37564","PPL","populated place","6295630|6255146|CD|09|209775","Earth|Africa|Congo|Eastern Province|Mama","2","2"
"112009879494","112009879494_207570","1","207570","Mwene-Ditu","-7.00906","23.45278","PPL","populated place","6295630|6255146|CD|04|207570","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Mwene-Ditu","2","1"
"11200955233796","11200955233796_2317110","1","2317110","Bikoro","-0.7328","18.13407","PPL","populated place","6295630|6255146|CD|02|2317110","Earth|Africa|Congo|Province de l’Équateur|Bikoro","2","1"
"11200955233796","11200955233796_2312548","1","2312548","Monkoto","0.03564","19.28684","PPL","populated place","6295630|6255146|CD|02|2312548","Earth|Africa|DR Congo|Province de l’Équateur|Monkoto","2","1"
"11200955233658","11200955233658_2313377","2","2313377","Luki","-5.63993","13.06003","PPL","populated place","6295630|6255146|CD|08|2313377","Earth|Africa|DR Congo|Province du Bas-Congo|Luki","2","2"
"1120098715810","1120098715810_2316150","1","2316150","Bwalenge","-5.10098","19.34526","PPL","populated place","6295630|6255146|CD|01|2316150","Earth|Africa|DR Congo|Bandundu Province|Bwalenge","2","1"
"1120098715810","1120098715810_2315452","1","2315452","Impini","-4.87269","19.6595","PPL","populated place","6295630|6255146|CD|01|2315452","Earth|Africa|DR Congo|Bandundu Province|Impini","2","1"
"1120098715810","1120098715810_2315429","1","2315429","Ingundu","-5.05206","19.59889","PPL","populated place","6295630|6255146|CD|01|2315429","Earth|Africa|DR Congo|Bandundu Province|Ingundu","2","1"
"1120098715810","1120098715810_2315203","1","2315203","Kalanganda","-4.60418","19.46106","PPL","populated place","6295630|6255146|CD|01|2315203","Earth|Africa|DR Congo|Bandundu Province|Kalanganda","2","1"
"1120098715810","1120098715810_2311927","1","2311927","Nkutu","-4.80308","19.69476","PPL","populated place","6295630|6255146|CD|01|2311927","Earth|Africa|DR Congo|Bandundu Province|Nkutu","2","1"
"1120098715810","1120098715810_2311650","1","2311650","Punkulu Première","-4.87931","19.62709","PPL","populated place","6295630|6255146|CD|01|2311650","Earth|Africa|DR Congo|Bandundu Province|Punkulu Première","2","1"
"1120098712030","1120098712030_2314174","1","2314174","Kisantu","-4.62314","15.09211","PPL","populated place","6295630|6255146|CD|08|2314174","Earth|Africa|DR Congo|Province du Bas-Congo|Kisantu","2","1"
"11200912517458","11200912517458_205970","1","205970","Sake","-1.57386","29.04339","PPL","populated place","6295630|6255146|CD|11|205970","Earth|Africa|Congo|Nord Kivu|Sake","2","1"
"1120098711692","1120098711692_217711","1","217711","Bunduki","2.49346","23.30439","PPL","populated place","6295630|6255146|CD|09|217711","Earth|Africa|Congo|Eastern Province|Bunduki","2","1"
"1120098711692","1120098711692_216997","1","216997","Dulia","2.96424","24.14063","PPL","populated place","6295630|6255146|CD|09|216997","Earth|Africa|DR Congo|Eastern Province|Dulia","2","1"
"1120098711692","1120098711692_922955","1","922955","Kasomeno","-10.75092","28.27301","PPL","populated place","6295630|6255146|CD|05|922955","Earth|Africa|DR Congo|Katanga Province|Kasomeno","2","1"
"1120098711692","1120098711692_212987","1","212987","Kilwa","-9.28528","28.33288","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|Congo|Kilwa","2","1"
"1120098715289","1120098715289_209775","2","209775","Mama","3.35698","27.37564","PPL","populated place","6295630|6255146|CD|09|209775","Earth|Africa|Congo|Eastern Province|Mama","2","2"
"1120098715289","1120098715289_205969","2","205969","Sake","2.08333","30.73333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Sake","2","2"
"11200955233828","11200955233828_218825","1","218825","Birambizo","-1.19781","29.13163","PPL","populated place","6295630|6255146|CD|11|218825","Earth|Africa|DR Congo|Nord Kivu|Birambizo","2","1"
"11200955233828","11200955233828_217683","1","217683","Bunyakiri","-2.07232","28.56424","PPL","populated place","6295630|6255146|CD|12|217683","Earth|Africa|DR Congo|South Kivu|Bunyakiri","2","1"
"11200955233828","11200955233828_214291","1","214291","Kanvola","-2.59489","28.60815","PPL","populated place","6295630|6255146|CD|12|214291","Earth|Africa|DR Congo|South Kivu|Kanvola","2","1"
"11200955233828","11200955233828_212761","1","212761","Kirotshe","-1.60131","29.02817","PPL","populated place","6295630|6255146|CD|11|212761","Earth|Africa|DR Congo|Nord Kivu|Kirotshe","2","1"
"11200955233828","11200955233828_209071","1","209071","Minova","-1.70695","29.01916","PPL","populated place","6295630|6255146|CD|12|209071","Earth|Africa|DR Congo|South Kivu|Minova","2","1"
"11200955233828","11200955233828_207521","1","207521","Mweso","-1.1289","29.04189","PPL","populated place","6295630|6255146|CD|11|207521","Earth|Africa|Congo|Nord Kivu|Mweso","2","1"
"11200955233828","11200955233828_206901","1","206901","Nundu","-3.80862","29.09988","PPL","populated place","6295630|6255146|CD|12|206901","Earth|Africa|DR Congo|South Kivu|Nundu","2","1"
"11200955233828","11200955233828_8435079","1","8435079","Pinga","-0.95252","28.69916","PPL","populated place","6295630|6255146|CD|11|8435079","Earth|Africa|Congo|Nord Kivu|Pinga","2","1"
"1120098736845","1120098736845_2314705","1","2314705","Kikwit","-5.04098","18.81619","PPL","populated place","6295630|6255146|CD|01|2314705","Earth|Africa|Congo|Bandundu Province|Kikwit","2","1"
"1120098712028","1120098712028_210208","1","210208","Lwama","-1.18333","28.81667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Lwama","2","1"
"11200912513555","11200912513555_217695","1","217695","Bunia","1.55941","30.25224","PPL","populated place","6295630|6255146|CD|09|217695","Earth|Africa|Congo|Eastern Province|Bunia","2","1"
"112009878896","112009878896_219057","1","219057","Beni","0.49113","29.47306","PPL","populated place","6295630|6255146|CD|11|219057","Earth|Africa|DR Congo|Nord Kivu|Beni","2","1"
"112009878896","112009878896_2316702","1","2316702","Boma","-5.83899","13.05692","PPL","populated place","6295630|6255146|CD|08|2316702","Earth|Africa|Congo|Province du Bas-Congo|Boma","2","1"
"112009878896","112009878896_213972","1","213972","Kasindi","-0.03611","29.71361","PPL","populated place","6295630|6255146|CD|11|213972","Earth|Africa|DR Congo|Nord Kivu|Kasindi","2","1"
"112009878896","112009878896_922944","1","922944","Kasumbalesa","-12.20258","27.79542","PPL","populated place","6295630|6255146|CD|05|922944","Earth|Africa|Congo|Katanga Province|Kasumbalesa","2","1"
"112009878896","112009878896_207570","1","207570","Mwene-Ditu","-7.00906","23.45278","PPL","populated place","6295630|6255146|CD|04|207570","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Mwene-Ditu","2","1"
"11200955217982","11200955217982_205969","2","205969","Sake","2.08333","30.73333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Sake","2","2"
"1120098710373","1120098710373_2593482","1","2593482","Inga","-4.03387","15.72888","PPL","populated place","6295630|6255146|CD|06|2593482","Earth|Africa|DR Congo|Kinshasa City|Inga","2","1"
"1120098710373","1120098710373_2314869","1","2314869","Kibanseke Première","-4.4311","15.37999","PPL","populated place","6295630|6255146|CD|06|2314869","Earth|Africa|Congo|Kinshasa City|Kibanseke Première","2","1"
"1120098710373","1120098710373_2593463","1","2593463","Kimbanseke II","-4.42111","15.36583","PPL","populated place","6295630|6255146|CD|06|2593463","Earth|Africa|Congo|Kinshasa City|Kimbanseke II","2","1"
"1120098711897","1120098711897_209775","2","209775","Mama","3.35698","27.37564","PPL","populated place","6295630|6255146|CD|09|209775","Earth|Africa|Congo|Eastern Province|Mama","2","2"
"1120098711897","1120098711897_209602","1","209602","Mankanza","-7.40978","22.65826","PPL","populated place","6295630|6255146|CD|03|209602","Earth|Africa|Congo|Province du Kasaï-Occidental|Mankanza","2","1"
"1120098711897","1120098711897_2311807","1","2311807","Oshwe","-3.41987","19.43263","PPL","populated place","6295630|6255146|CD|01|2311807","Earth|Africa|DR Congo|Bandundu Province|Oshwe","2","1"
"1120098711897","1120098711897_204284","1","204284","Watsa","0.55","24.76667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Watsa","2","1"
"1120098711897","1120098711897_204087","1","204087","Yahuma","1.14753","23.10962","PPL","populated place","6295630|6255146|CD|09|204087","Earth|Africa|Congo|Eastern Province|Yahuma","2","1"
"1120098718398","1120098718398_8282961","1","8282961","Batshamba","-6.26173","20.71722","PPL","populated place","6295630|6255146|CD|03|8282961","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Batshamba","2","1"
"112009iati23324","112009iati23324_204953","2","204953","Tshikapa","-6.41621","20.79995","PPL","populated place","6295630|6255146|CD|03|204953","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Tshikapa","2","2"
"112009iati23324","112009iati23324_213907","2","213907","Kasuku","-3.0082","25.75681","PPL","populated place","6295630|6255146|CD|10|213907","Earth|Africa|DR Congo|Province du Maniema|Kasuku","2","2"
"112009iati23324","112009iati23324_210693","2","210693","Lukonga","-5.81271","22.62382","PPL","populated place","6295630|6255146|CD|03|210693","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Lukonga","2","2"
"112009iati23324","112009iati23324_207372","2","207372","Ndesha","-5.86514","22.38593","PPL","populated place","6295630|6255146|CD|03|207372","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Ndesha","2","2"
"11200912533721","11200912533721_2316989","1","2316989","Bodenge","3.26392","19.64536","PPL","populated place","6295630|6255146|CD|02|2316989","Earth|Africa|DR Congo|Province de l’Équateur|Bodenge","2","1"
"11200912533721","11200912533721_2314523","1","2314523","Kimpese","-5.5615","14.43159","PPL","populated place","6295630|6255146|CD|08|2314523","Earth|Africa|Congo|Province du Bas-Congo|Kimpese","2","1"
"11200912533721","11200912533721_2313844","1","2313844","Kwilu-Ngongo","-5.50988","14.70275","PPL","populated place","6295630|6255146|CD|08|2313844","Earth|Africa|DR Congo|Province du Bas-Congo|Kwilu-Ngongo","2","1"
"11200912533721","11200912533721_2313787","2","2313787","Lemba","-5.58743","13.02398","PPL","populated place","6295630|6255146|CD|08|2313787","Earth|Africa|DR Congo|Province du Bas-Congo|Lemba","2","2"
"11200912533721","11200912533721_2317299","1","2317299","Bari","3.31921","19.39065","PPL","populated place","6295630|6255146|CD|02|2317299","Earth|Africa|DR Congo|Province de l’Équateur|Bari","2","1"
"11200912533721","11200912533721_2311750","1","2311750","Patu-Tsenda","-5.43333","12.93333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|Congo|Patu-Tsenda","2","1"
"11200912533721","11200912533721_204953","1","204953","Tshikapa","-6.41621","20.79995","PPL","populated place","6295630|6255146|CD|03|204953","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Tshikapa","2","1"
"1120098795","1120098795_209775","2","209775","Mama","3.35698","27.37564","PPL","populated place","6295630|6255146|CD|09|209775","Earth|Africa|Congo|Eastern Province|Mama","2","2"
"11200955218000","11200955218000_205969","2","205969","Sake","2.08333","30.73333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Sake","2","2"
"11200955235998","11200955235998_205969","2","205969","Sake","2.08333","30.73333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Sake","2","2"
"11200955229819","11200955229819_204863","2","204863","Tshimbulu","-6.48015","22.85695","PPL","populated place","6295630|6255146|CD|03|204863","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Tshimbulu","2","2"
"11200955229812","11200955229812_2316091","2","2316091","Dibaya-Lubwe","-4.15869","19.8619","PPL","populated place","6295630|6255146|CD|01|2316091","Earth|Africa|DR Congo|Bandundu Province|Dibaya-Lubwe","2","2"
"11200955229812","11200955229812_2313083","2","2313083","Mangai","-4.05548","19.57963","PPL","populated place","6295630|6255146|CD|01|2313083","Earth|Africa|DR Congo|Bandundu Province|Mangai","2","2"
"1120098711005","1120098711005_922971","1","922971","Kasapa","-11.58619","27.39529","PPL","populated place","6295630|6255146|CD|05|922971","Earth|Africa|DR Congo|Katanga Province|Kasapa","2","1"
"11200955233763","11200955233763_2313011","1","2313011","Masi-Manimba","-4.77549","17.89095","PPL","populated place","6295630|6255146|CD|01|2313011","Earth|Africa|DR Congo|Bandundu Province|Masi-Manimba","2","1"
"11200955217992","11200955217992_204863","2","204863","Tshimbulu","-6.48015","22.85695","PPL","populated place","6295630|6255146|CD|03|204863","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Tshimbulu","2","2"
"112009iati23399","112009iati23399_220336","1","220336","Amisi","0.13528","25.53694","PPL","populated place","6295630|6255146|CD|09|220336","Earth|Africa|DR Congo|Eastern Province|Amisi","2","1"
"112009iati23399","112009iati23399_219187","1","219187","Bena Hamba","-5.5982","26.55281","PPL","populated place","6295630|6255146|CD|05|219187","Earth|Africa|DR Congo|Katanga Province|Bena Hamba","2","1"
"112009iati23399","112009iati23399_8466377","1","8466377","Cantoniers","-10.48298","23.0978","PPL","populated place","6295630|6255146|CD|05|8466377","Earth|Africa|DR Congo|Katanga Province|Cantoniers","2","1"
"112009iati23399","112009iati23399_216591","1","216591","Etshi Kakonge","-3.91667","22.43333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Etshi Kakonge","2","1"
"112009iati23399","112009iati23399_216519","1","216519","Fundi","-5.91667","28.48333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Fundi","2","1"
"112009iati23399","112009iati23399_923168","1","923168","Inakiluba","-11.56667","27.31667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Inakiluba","2","1"
"112009iati23399","112009iati23399_8443991","1","8443991","Kabembe","-4.56723","20.27704","PPL","populated place","6295630|6255146|CD|03|8443991","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Kabembe","2","1"
"112009iati23399","112009iati23399_215561","1","215561","Kabeya","-4.33658","28.27491","PPL","populated place","6295630|6255146|CD|10|215561","Earth|Africa|DR Congo|Province du Maniema|Kabeya","2","1"
"112009iati23399","112009iati23399_215539","1","215539","Kabila","-6.1","26.41667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|Congo|Kabila","2","1"
"112009iati23399","112009iati23399_215528","1","215528","Kabimbi","-9.88333","28.63333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kabimbi","2","1"
"112009iati23399","112009iati23399_215433","1","215433","Kabulo","-6.87532","25.92881","PPL","populated place","6295630|6255146|CD|05|215433","Earth|Africa|Congo|Katanga Province|Kabulo","2","1"
"112009iati23399","112009iati23399_923093","1","923093","Kalenga","-10.44678","24.50534","PPL","populated place","6295630|6255146|CD|05|923093","Earth|Africa|Congo|Katanga Province|Kalenga","2","1"
"112009iati23399","112009iati23399_923064","1","923064","Kamangu","-11.05","26.5","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kamangu","2","1"
"112009iati23399","112009iati23399_922992","1","922992","Kaponda","-11.75823","27.34322","PPL","populated place","6295630|6255146|CD|05|922992","Earth|Africa|Congo|Katanga Province|Kaponda","2","1"
"112009iati23399","112009iati23399_214176","1","214176","Kawasa","-9.97019","28.10869","PPL","populated place","6295630|6255146|CD|05|214176","Earth|Africa|DR Congo|Katanga Province|Kawasa","2","1"
"112009iati23399","112009iati23399_387505","1","387505","Kasenge","-3.50944","28.56222","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kasenge","2","1"
"112009iati23399","112009iati23399_214025","1","214025","Kaseya","-5.3","26.2","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kaseya","2","1"
"112009iati23399","112009iati23399_9179549","1","9179549","Kashege","-5.65211","28.69057","PPL","populated place","6295630|6255146|CD|05|9179549","Earth|Africa|DR Congo|Katanga Province|Kashege","2","1"
"112009iati23399","112009iati23399_213998","1","213998","Kashobwe","-9.67868","28.61839","PPL","populated place","6295630|6255146|CD|05|213998","Earth|Africa|DR Congo|Katanga Province|Kashobwe","2","1"
"112009iati23399","112009iati23399_213968","1","213968","Kasinge","-6.32695","26.98738","PPL","populated place","6295630|6255146|CD|05|213968","Earth|Africa|DR Congo|Katanga Province|Kasinge","2","1"
"112009iati23399","112009iati23399_213969","1","213969","Kasinge","-5.43333","26.91667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|Congo|Kasinge","2","1"
"112009iati23399","112009iati23399_922938","1","922938","Katanga","-11.12533","27.10148","PPL","populated place","6295630|6255146|CD|05|922938","Earth|Africa|DR Congo|Katanga Province|Katanga","2","1"
"112009iati23399","112009iati23399_213836","1","213836","Katanga","-6.33253","20.58211","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|Congo|Katanga","2","1"
"112009iati23399","112009iati23399_213812","1","213812","Kateba","-7.51453","26.2858","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kateba","2","1"
"112009iati23399","112009iati23399_213786","1","213786","Katenga","-5.68333","26.08333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Katenga","2","1"
"112009iati23399","112009iati23399_922922","1","922922","Katete","-10.91096","27.90089","PPL","populated place","6295630|6255146|CD|05|922922","Earth|Africa|Congo|Katanga Province|Katete","2","1"
"112009iati23399","112009iati23399_213622","1","213622","Kawala","-9.86667","24.08333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|Congo|Kawala","2","1"
"112009iati23399","112009iati23399_213536","1","213536","Kazingu","-7.44865","28.09705","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kazingu","2","1"
"112009iati23399","112009iati23399_213342","1","213342","Kibamba","-4.89846","26.55736","PPL","populated place","6295630|6255146|CD|10|213342","Earth|Africa|Congo|Province du Maniema|Kibamba","2","1"
"112009iati23399","112009iati23399_213328","1","213328","Kibanga","-4.50092","29.16315","PPL","populated place","6295630|6255146|CD|12|213328","Earth|Africa|DR Congo|South Kivu|Kibanga","2","1"
"112009iati23399","112009iati23399_922843","1","922843","Kikungu","-10.35","28.61667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kikungu","2","1"
"112009iati23399","112009iati23399_922842","1","922842","Kikuyu","-11.71483","26.2298","PPL","populated place","6295630|6255146|CD|05|922842","Earth|Africa|DR Congo|Katanga Province|Kikuyu","2","1"
"112009iati23399","112009iati23399_922802","1","922802","Kisamamba","-10.51667","28.63333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|Congo|Kisamamba","2","1"
"112009iati23399","112009iati23399_2314147","1","2314147","Kisongo-Mondo","-5.06517","18.56412","PPL","populated place","6295630|6255146|CD|01|2314147","Earth|Africa|DR Congo|Bandundu Province|Kisongo-Mondo","2","1"
"112009iati23399","112009iati23399_922785","1","922785","Kisunka","-10.85221","26.95223","PPL","populated place","6295630|6255146|CD|05|922785","Earth|Africa|DR Congo|Katanga Province|Kisunka","2","1"
"112009iati23399","112009iati23399_212579","1","212579","Kito","-8.31628","28.75699","PPL","populated place","6295630|6255146|CD|05|212579","Earth|Africa|DR Congo|Katanga Province|Kito","2","1"
"112009iati23399","112009iati23399_212571","1","212571","Kitoko","-2.83333","27.95","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kitoko","2","1"
"112009iati23399","112009iati23399_212551","1","212551","Kituba","-5.78837","28.48644","PPL","populated place","6295630|6255146|CD|05|212551","Earth|Africa|DR Congo|Katanga Province|Kituba","2","1"
"112009iati23399","112009iati23399_922778","1","922778","Kitumbo","-12.83333","29.28333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kitumbo","2","1"
"112009iati23399","112009iati23399_922776","1","922776","Kiwele","-11.37701","28.42654","PPL","populated place","6295630|6255146|CD|05|922776","Earth|Africa|Congo|Katanga Province|Kiwele","2","1"
"112009iati23399","112009iati23399_212028","1","212028","Lemba","-5.37454","26.81515","PPL","populated place","6295630|6255146|CD|05|212028","Earth|Africa|Congo|Katanga Province|Lemba","2","1"
"112009iati23399","112009iati23399_211985","1","211985","Leya","-5.557","26.74383","PPL","populated place","6295630|6255146|CD|05|211985","Earth|Africa|DR Congo|Katanga Province|Leya","2","1"
"112009iati23399","112009iati23399_210968","1","210968","Lubunda","-5.17558","26.67361","PPL","populated place","6295630|6255146|CD|05|210968","Earth|Africa|DR Congo|Katanga Province|Lubunda","2","1"
"112009iati23399","112009iati23399_210884","1","210884","Lufukwe","-5.94992","29.13401","PPL","populated place","6295630|6255146|CD|05|210884","Earth|Africa|DR Congo|Katanga Province|Lufukwe","2","1"
"112009iati23399","112009iati23399_210848","1","210848","Luhembwe","-5.37582","27.24475","PPL","populated place","6295630|6255146|CD|05|210848","Earth|Africa|DR Congo|Katanga Province|Luhembwe","2","1"
"112009iati23399","112009iati23399_210695","1","210695","Lukonde","-9.88771","27.46333","PPL","populated place","6295630|6255146|CD|05|210695","Earth|Africa|DR Congo|Katanga Province|Lukonde","2","1"
"112009iati23399","112009iati23399_922666","1","922666","Lukoshi","-10.77726","27.24027","PPL","populated place","6295630|6255146|CD|05|922666","Earth|Africa|DR Congo|Katanga Province|Lukoshi","2","1"
"112009iati23399","112009iati23399_209842","1","209842","Malenge","-6.26146","25.09905","PPL","populated place","6295630|6255146|CD|03|209842","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Malenge","2","1"
"112009iati23399","112009iati23399_209813","1","209813","Maliya-Bwana","-3.97921","27.23492","PPL","populated place","6295630|6255146|CD|10|209813","Earth|Africa|DR Congo|Province du Maniema|Maliya-Bwana","2","1"
"112009iati23399","112009iati23399_209773","1","209773","Mama-Kasanga","-5.81099","29.28427","PPL","populated place","6295630|6255146|CD|05|209773","Earth|Africa|Congo|Katanga Province|Mama-Kasanga","2","1"
"112009iati23399","112009iati23399_209765","1","209765","Mamba","-9.54079","27.04378","PPL","populated place","6295630|6255146|CD|05|209765","Earth|Africa|DR Congo|Katanga Province|Mamba","2","1"
"112009iati23399","112009iati23399_209130","1","209130","Miketo","-5.7687","29.02514","PPL","populated place","6295630|6255146|CD|05|209130","Earth|Africa|DR Congo|Katanga Province|Miketo","2","1"
"112009iati23399","112009iati23399_208705","1","208705","Moni","-5.8576","29.2442","PPL","populated place","6295630|6255146|CD|05|208705","Earth|Africa|DR Congo|Katanga Province|Moni","2","1"
"112009iati23399","112009iati23399_2312449","1","2312449","Mpele-Binanga","-4.79083","15.31135","PPL","populated place","6295630|6255146|CD|08|2312449","Earth|Africa|DR Congo|Province du Bas-Congo|Mpele-Binanga","2","1"
"112009iati23399","112009iati23399_8542006","1","8542006","Mpoyo","-10.26742","23.95736","PPL","populated place","6295630|6255146|CD|05|8542006","Earth|Africa|DR Congo|Katanga Province|Mpoyo","2","1"
"112009iati23399","112009iati23399_922522","1","922522","Mukebo","-10.15526","27.454","PPL","populated place","6295630|6255146|CD|05|922522","Earth|Africa|Congo|Katanga Province|Mukebo","2","1"
"112009iati23399","112009iati23399_208387","1","208387","Mukobe","-9.68333","28.23333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Mukobe","2","1"
"112009iati23399","112009iati23399_8251418","1","8251418","Mukuku","-4.12782","29.09822","PPL","populated place","6295630|6255146|CD|12|8251418","Earth|Africa|DR Congo|South Kivu|Mukuku","2","1"
"112009iati23399","112009iati23399_8447793","1","8447793","Mukumba","-7.63518","18.65808","PPL","populated place","6295630|6255146|CD|01|8447793","Earth|Africa|Congo|Bandundu Province|Mukumba","2","1"
"112009iati23399","112009iati23399_208327","1","208327","Mukumbi","-5.53333","26.98333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Mukumbi","2","1"
"112009iati23399","112009iati23399_922497","1","922497","Mulandi","-10.96719","27.11245","PPL","populated place","6295630|6255146|CD|05|922497","Earth|Africa|DR Congo|Katanga Province|Mulandi","2","1"
"112009iati23399","112009iati23399_208257","1","208257","Muleba","-8.58447","23.9082","PPL","populated place","6295630|6255146|CD|05|208257","Earth|Africa|DR Congo|Katanga Province|Muleba","2","1"
"112009iati23399","112009iati23399_208234","1","208234","Mulenda","-7.62927","27.09437","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Mulenda","2","1"
"112009iati23399","112009iati23399_387589","1","387589","Mulenga","-3.79139","29.01583","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Mulenga","2","1"
"112009iati23399","112009iati23399_208222","1","208222","Mulengi","-9.15122","25.2883","PPL","populated place","6295630|6255146|CD|05|208222","Earth|Africa|DR Congo|Katanga Province|Mulengi","2","1"
"112009iati23399","112009iati23399_208201","1","208201","Mulolwa","-5.88333","28.21667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|Congo|Mulolwa","2","1"
"112009iati23399","112009iati23399_208185","1","208185","Mulonge","-5.98333","29.06667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Mulonge","2","1"
"112009iati23399","112009iati23399_922371","1","922371","Mwaba","-10.20678","28.42122","PPL","populated place","6295630|6255146|CD|05|922371","Earth|Africa|DR Congo|Katanga Province|Mwaba","2","1"
"112009iati23399","112009iati23399_922370","1","922370","Mwabesa","-11.54033","26.699","PPL","populated place","6295630|6255146|CD|05|922370","Earth|Africa|DR Congo|Katanga Province|Mwabesa","2","1"
"112009iati23399","112009iati23399_207695","1","207695","Mwamba-Luhonge","-5.38333","28.66667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Mwamba-Luhonge","2","1"
"112009iati23399","112009iati23399_922330","1","922330","Menge","-11.09664","27.93349","PPL","populated place","6295630|6255146|CD|05|922330","Earth|Africa|DR Congo|Katanga Province|Menge","2","1"
"112009iati23399","112009iati23399_922308","1","922308","Ngalu","-11.4","26.56667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Ngalu","2","1"
"112009iati23399","112009iati23399_206974","1","206974","Nkuba","-1.70592","28.12296","PPL","populated place","6295630|6255146|CD|11|206974","Earth|Africa|DR Congo|Nord Kivu|Nkuba","2","1"
"112009iati23399","112009iati23399_207049","1","207049","Nyemba","-5.96133","28.42902","PPL","populated place","6295630|6255146|CD|05|207049","Earth|Africa|DR Congo|Katanga Province|Nyemba","2","1"
