"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87299462699","0","PLAN NORGE FRAME AGREEMENT","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","140","Water supply and sanitation","Completion","2011","2011","","5019881.116"
"87299462605","1","HIGH PROFILE CONSULTANCY","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","230","Energy generation and supply","Completion","2011","2011","","148598.071"
"87299462131","0","KAMPALA SANITATION PROJECT I (CO-FINANCING WITH EU-WF)","2007-11-22","start-actual","2012-06-30","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Completion","2007","2012","9402116.43251","3583831.65319"
"87299462394","0","HEALTH PRACTICES, STRONG COMMUNITIES (HPSC)","","start-actual","","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation"," "," ","",""
"87299462421","0","PUBLIC SECTOR HIV/AIDS WORKPLACE PROGRAM (SPEAR)","2008-06-19","start-actual","2013-06-18","end-planned","United States of America","USA","Uganda","UGA","120","Health","Completion","2008","2013","10439858.0501","3673920.5549"
"87299463559","0","NORTHERN UGANDA DEVELOPMENT OF ENHANCED INFRASTRUCTURE AND LIVELIHOODS PROGRAM (NUDEIL)-B","2009-09-22","start-actual","","end-planned","United States of America","USA","Uganda","UGA","151","Government and civil society, general","Completion","2009","2012","31307683.1124","3289012.63969"
"8729939267","0","CONSOLIDATING EDUCATION SECTOR IN NORTHERN DISTRICTS","2005-02-01","start-actual","2007-12-31","end-planned","Belgium","BEL","Uganda","UGA","110","Education","Implementation","2005","2007","1470280.29243",""
"87299463276","0","SKILLS TRAINING AND NON-FORMAL EDUCATION FOR POVERTY REDUCTION KARAMOJA","2009-11-30","start-actual","2015-07-01","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2009","2015","599936.095068","188833.189498"
"87299463329","0","STUDY ON ROAD MAINTENANCE AND CONSTRUCTION COST","2003-12-22","start-actual","2006-12-23","end-planned","European Union","DAC","Uganda","UGA","210","Transport and storage","Completion","2003","2006","270067.873031","214603.089754"
"87299211341","0","AGRICULTURAL INPUTS TO EASTERN & NORTH EASTERN UGANDA","1997-01-01","start-actual","2001-12-31","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","1997","2001","1179770.85525","1226161.17278"
"87299463063","0","LEGAL AID BASKET FUND (ACCESS TO JUSTICE, LEGAL AID)","","start-actual","","end-planned","Sweden|Ireland","SWE|IRL","Uganda","UGA","151","Government and civil society, general","Completion","2012","2012","","723454.651874"
"8729931325","0","GLOBAL ALLIANCE VACCINES INITIATIVE","2009-03-09","start-actual","2016-03-09","end-planned","Global Alliance for Vaccines Immunisation","DAC","Uganda","UGA","120","Health","Implementation","2009","2016","15524470.9648","1347089.57909"
"8729922230","0","STRENGTHENING NATIONAL INTEGRATED MONITORING AND EVALUATION STRATEGY FOR PEAP","2006-07-01","start-actual","2009-06-30","end-planned","International Bank for Reconstruction and Development","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2006","2009","543561.125892",""
"87299462493","1","THE PROJECT FOR SOCIAL INFRASTRUCTURE DEVELOPMENT FOR PROMOTING RETURN AND RESETTLEMENT OF INTERNALLY DISPLACED PERSONS","2010-04-12","start-actual","","end-planned","Japan","JPN","Uganda","UGA","210","Transport and storage","Completion","2010","2012","15022673.5741","16172609.013"
"87299462495","1","THE PROJECT FOR CONSTRUCTION OF A MATERNITY WARD AT BUBANGIZI HEALTH CENTER IN MITOOMA DISTRICT","2012-12-18","start-actual","","end-planned","Japan","JPN","Uganda","UGA","120","Health","Implementation","2012","2013","96917.7932595","44593.4335436"
"87299462496","1","THE PROJECT FOR IMPROVEMENT OF PRIMARY SCHOOL FACILITIES IN KIKYUSA SUB-COUNTY","2013-03-06","start-actual","","end-planned","Japan","JPN","Uganda","UGA","110","Education","Implementation","2013","2013","83165.0578965","51785.8563851"
"87299462497","1","THE PROJECT FOR DEVELOPMENT OF ARTHROSCOPIC UNIT AT CoRSU REHABILITATION HOSPITAL","2013-03-06","start-actual","","end-planned","Japan","JPN","Uganda","UGA","110","Education","Implementation","2013","2013","69858.0288847","37498.4248064"
"87299462499","1","THE PROJECT FOR IMPROVEMENT OF PRIMARY SCHOOLS' FACILITIES IN MPARA SUB-COUNTY","2012-12-18","start-actual","","end-planned","Japan","JPN","Uganda","UGA","110","Education","Implementation","2012","2013","136500.822692","84759997.6598"
"87299462500","1","THE PROJECT FOR CONSTRUCTION OF SCIENCE LABORATORY BLOCK AT ALITO SECONDARY SCHOOL","2013-03-19","start-actual","","end-planned","Japan","JPN","Uganda","UGA","110","Education","Implementation","2013","2013","125910.131373","54233.5306226"
"87299462502","1","THE PROJECT FOR INSTALLATION OF ELECTRIC FACILITIES AT THE AMUGU HEALTH CENTRE","2013-03-19","start-actual","","end-planned","Japan","JPN","Uganda","UGA","120","Health","Implementation","2013","2013","61039.0105115","30957.9771812"
"87299462503","1","THE PROJECT FOR INSTALLATION OF ELECTRIC FACILITIES AT THE OMORO HEALTH CENTRE","2013-03-19","start-actual","","end-planned","Japan","JPN","Uganda","UGA","120","Health","Implementation","2013","2013","51396.7598071","25958.3126716"
"87299462571","1","THE PROJECT FOR IMPROVING ACCESS TO BASIC HEALTH SERVICES, THROUGH EQUIPPING HEALTH CENTRES IN NEBBI DISTRICT","2008-08-12","start-actual","","end-planned","Japan","JPN","Uganda","UGA","120","Health","Completion","2008","2009","91637.9420062","77298.9972582"
"8729922351","0","EXPANDED NATIONAL IMMUNIZATION PROGRAMME","2010-04-12","start-actual","2012-12-31","end-planned","Japan","JPN","Uganda","UGA","120","Health","Completion","2010","2012","5468834.3354",""
"87299462616","1","MARKET VENDORS AIDS PROJECT PHASE II","2008-02-12","start-actual","","end-planned","Norway","NOR","Uganda","UGA","120","Health","Implementation","2008","2012","","4177630.08715"
"87299463030","1","SUPPORT TO SERVICE DELIVERY-NORTHERN UGANDA (PRDP)","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Completion"," "," ","",""
"87299463034","1","IMPROVING ACCESS TO HEALTH CARE IN NORTHERN UGANDA","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","120","Health","Implementation","2012","2012","","458091.936174"
"87299462850","0","SUPPORTING DEVPT OF INCLUSIVE MKTS IN TOURISM-UGANDA TOURISM BOARD","2011-08-01","start-actual","2014-12-31","end-planned","United Nations Development Programme","DAC","Uganda","UGA","331","Trade policy and regulations","Implementation","2011","2014","",""
"87299463139","0","MIDWIFERY-MUBENDE DISTRICT HEALTH OFFICE-(UNFPA)","","start-actual","","end-planned","United Nations Populations Fund","DAC","Uganda","UGA","120","Health","Completion"," "," ","",""
"8729922625","0","HEALTH SECTOR STRATEGIC PLAN 2008-2011","2008-10-17","start-actual","2011-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Implementation","2008","2011","28195772.2042","9691431.98335"
"87299223216","0","CAPACITY BUILDING FOR SUSTAINABLE PRIMARY HEALTH CARE","1991-09-11","start-actual","2011-12-31","end-planned","Sweden|United Nations Children's Fund","SWE|DAC","Uganda","UGA","120","Health","Completion","1990","2011","12917625.9821","8964344.68289"
"8729925399","1","ADULT LITERACY PROGRAMME","2002-03-01","start-actual","","end-planned","Iceland","ISL","Uganda","UGA","110","Education","Completion","2002","2002","512716.77776",""
"87299221533","0","QUALITY ASSURANCE FOR FISH MARKETING","2009-03-13","start-actual","2013-12-31","end-planned","Iceland","ISL","Uganda","UGA","311","Agriculture","Implementation","2009","2013","3530646.59939",""
"8729925966","0","SUPPORT TO KARAMOJA","1996-01-02","start-actual","2006-09-30","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","1996","2006","5831796.11209","6416491.57833"
"87299463051","1","QUALITY EDUCATION SUPPORT","2010-07-01","start-actual","2013-06-30","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Completion","2010","2013","",""
"87299463052","1","QUALITY EDUCATION SUPPORT II","2010-12-31","start-actual","2014-10-31","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Implementation","2010","2014","",""
"87299464917","1","GENDER BUDGETING BAMAU MFPED","2010-07-28","start-actual","2014-06-30","end-planned","Ireland","IRL","Uganda","UGA","151","Government and civil society, general","Completion","2010","2014","1949079.35829",""
"87299251673","0","NILE PERCH PROJECT","1986-11-12","start-actual","1989-06-30","end-planned","Canada","CAN","Uganda","UGA","311","Agriculture","Completion","1986","1989","297734.815571","278532.405144"
"87299221170","1","SUPPORT TO TRADE SECTOR","2000-01-03","start-actual","2000-12-31","end-planned","Switzerland","CHE","Uganda","UGA","510","General budget support","Completion","2000","2000","153321.395644","153321.395644"
"8729922630","0","REHABILITATION & DEVELOPMENT OF TELECOM INFRASTRUCTURE AT DISTRICTS","1992-01-14","start-actual","2004-06-30","end-planned","South Korea","KOR","Uganda","UGA","220","Communications","Completion","1992","2004","15925729.9021","13898653.5757"
"8729931556","0","PROTECTED AREAS MANAGEMENT & SUSTAINABLE USE PROJECT (PAMSU)","1999-10-21","start-actual","2011-06-30","end-planned","International Bank for Reconstruction and Development|Global Environment Facility|International Development Association|Norway|United Nations Educational, Scientific and Cultural Organization","NOR|DAC","Uganda","UGA","140","Water supply and sanitation","Completion","1996","2011","74712253.1238","51741513.3253"
"8729922705","0","STRATEGIES FOR HIV/AIDS AND GIRL EDUCATION","2003-06-02","start-actual","2006-12-31","end-planned","World Food Programme|United States of America","USA|DAC","Uganda","UGA","110","Education","Completion","2003","2006","28859327.0478","4333375.25908"
"87299241386","0","AGRICULTURE MARKETING SUPPORT WFP","1999-06-28","start-actual","2006-12-31","end-planned","World Food Programme","DAC","Uganda","UGA","311","Agriculture","Completion","1999","2006","34413634.6871","5017603.90249"
"8729922708","0","DAIRY DEVELOPMENT PROJECT","1982-09-30","start-actual","2004-12-31","end-planned","Denmark/DANIDA|United Nations Development Programme|World Food Programme|United States of America|African Development Fund","USA|DNK|DAC","Uganda","UGA","311","Agriculture","Completion","1981","2004","100792864.512","116983781.939"
"87299241401","0","SUPPORT TO IDP'S GULU & KITGUM","1997-01-01","start-actual","2011-03-31","end-planned","Japan|World Food Programme|European Union","JPN|DAC","Uganda","UGA","160","Other social infrastructure and services","Completion","1997","2011","392838195.695","309598721.747"
"87299241367","0","SUPPORT REFUGEES & LOW INCOME GROUPS","1996-10-01","start-actual","2003-12-31","end-planned","World Food Programme","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1995","2003","134484423.266","131762604.161"
"87299381256","0","SUPPORT TO NATIONAL IMMUNISATION DELIVERY SERVICE","1998-07-01","start-actual","2001-03-31","end-planned","United Kingdom|World Health Organization","GBR|DAC","Uganda","UGA","120","Health","Completion","1998","2001","28734254.953","12596896.3305"
"87299381307","0","WHO HEALTH SUPPORT PROGRAMME","1996-01-01","start-actual","2000-12-31","end-planned","World Health Organization","DAC","Uganda","UGA","120","Health","Completion","1995","2001","29832873.65","29433760.9745"
"8729932242","0","JOINT WATER AND SANITATION SECTOR PROGRAMME (JWSSP)","2009-10-09","start-actual","2010-12-30","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Implementation","2007","2010","8612008.75294","292664.916994"
"8729938740","1","RURAL WATER SUPPLY $ SANITATION","2006-01-23","start-actual","2010-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","140","Water supply and sanitation","Completion","2006","2010","64689442.3925","65676421.7126"
"8729921888","1","MEDICAL TEAM 2001","2001-01-02","start-actual","2002-12-31","end-planned","China","CHN","Uganda","UGA","120","Health","Completion","2001","2002","89791.9720155","89775.9534971"
"8729921875","1","FIGHT AGAINST EBOLA IN NORTHERN UGANDA","2001-02-13","start-actual","2001-02-28","end-planned","China","CHN","Uganda","UGA","120","Health","Completion","2001","2001","99955.5547626","99955.5547626"
"87299463343","0","REHABILITATION OF KAMPALA CITY ROADS (PHASE II)","1992-07-01","start-actual","2007-02-25","end-planned","European Union","DAC","Uganda","UGA","210","Transport and storage","Completion","1992","2009","45047549.0345","34354180.921"
"8729922595","0","AGRICULTURAL RESEARCH IN EAST AFRICA","2002-01-02","start-actual","2003-06-30","end-planned","European Union","DAC","Uganda","UGA","510","General budget support","Completion","2002","2007","32175251.7882","10437596.2958"
"87299464942","0","ENGENDERHEALTH-FISTULA CARE PROJECT","2007-09-25","start-actual","2013-12-31","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation","2007","2013","",""
"87299463987","0","FINANCIAL MANAGEMENT & ACCOUNTABILITY PROGRAM","2006-12-05","start-actual","2011-06-30","end-planned","Norway|European Union|Ireland","IRL|NOR|DAC","Uganda","UGA","151","Government and civil society, general","Completion","2006","2011","11778334.8927","11342878.0108"
"872992871","0","UPGRADING KAFU-MASINDI ROAD","2004-12-31","start-actual","2005-12-31","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","210","Transport and storage","Completion","2001","2007","10499186.6276","7876765.722"
"8729935312","0","FEASIBILITY STUDY FOR MASAKA-BUKAKATA ROAD","2005-05-19","start-actual","2006-12-31","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","210","Transport and storage","Completion","2005","2006","170037.915848",""
"8729925111","0","NORTH EASTERN TOWNS WATER AND SANITATION PROJECT","2002-07-22","start-actual","2007-06-30","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","140","Water supply and sanitation","Completion","2002","2007","11569939.7571",""
"8729922200","0","STUDY FOR REHABILITATION OF KAMPALA-ENTEBBE ROAD","2004-11-04","start-actual","2005-12-31","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","210","Transport and storage","Completion","2004","2005","439213.213361",""
"87299464951","0","MIRAMA HILLS OSBP CONSTRUCTION (EATIP)","2011-11-04","start-actual","2015-07-31","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","2011","2015","",""
"87299464952","0","BUSIA OSBP CONSTRUCTION (EATIP)","2011-11-04","start-actual","2017-07-07","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","2011","2017","",""
"87299464953","0","MUTUKULA OSBP CONSTRUCTION (EATIP)","2011-11-04","start-actual","2015-07-31","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","2011","2015","",""
